cell,drug,res
DMS-114,9943465,4.104106
DMS-114,10096043,-2.121049
DMS-114,10127622,5.139751
DMS-114,10184653,2.180343
DMS-114,10384072,2.994126
DMS-114,10385095,-0.443652
DMS-114,10390396,1.93008
DMS-114,11152667,1.622829
DMS-114,11178236,-5.443728
DMS-114,11228183,3.158742
DMS-114,11316960,4.627391
DMS-114,11327430,3.381592
DMS-114,11364421,-2.129661
DMS-114,11404337,-0.132731
DMS-114,11433190,4.603319
DMS-114,11455910,-0.521585
DMS-114,11488320,5.438376
DMS-114,11609586,4.242423
DMS-114,11624601,5.777513
DMS-114,11626560,2.44818
DMS-114,11634725,3.277054
DMS-114,11640390,3.758066
DMS-114,11655119,5.586949
DMS-114,11667893,5.582499
DMS-114,11707110,2.668966
DMS-114,11719003,-0.275199
DMS-114,11960529,4.716262
DMS-114,11977753,-1.506732
DMS-114,16224745,4.285813
DMS-114,16241412,2.828849
DMS-114,16720766,-0.188836
DMS-114,17755052,0.549889
DMS-114,23725625,3.711937
DMS-114,24180719,5.581733
DMS-114,24737642,5.56506
DMS-114,24753719,5.173858
DMS-114,24771867,2.905146
DMS-114,24776445,4.209054
DMS-114,24788740,3.408549
DMS-114,24821094,5.70535
DMS-114,24856436,1.986939
DMS-114,24866313,5.300306
DMS-114,24871506,5.658296
DMS-114,24958200,4.494617
DMS-114,24978538,2.453443
DMS-114,25099184,1.542189
DMS-114,25124816,4.042503
DMS-114,25126798,5.697788
DMS-114,25227436,3.0257
DMS-114,25227847,2.633015
DMS-114,25262965,-0.097107
DMS-114,35397514,3.310795
DMS-114,42623951,5.77271
DMS-114,42642645,1.373562
DMS-114,44182295,3.866779
DMS-114,44224160,0.728397
DMS-114,44450571,5.777513
DMS-114,44462758,4.777694
DMS-114,44462760,5.10134
DMS-114,44631912,3.335182
DMS-114,44632017,1.549137
DMS-114,44819241,3.33988
DMS-114,46236925,-0.763947
DMS-114,46843057,2.131811
DMS-114,46883536,4.846635
DMS-114,46907787,2.249205
DMS-114,46926350,-2.529616
DMS-114,46926973,3.537937
DMS-114,46930998,3.505864
DMS-114,46931953,5.675233
DMS-114,46943432,4.154895
DMS-114,49846579,1.988627
DMS-114,49847690,2.087527
DMS-114,51000408,5.562884
DMS-114,51001932,2.565554
DMS-114,51039095,1.323169
DMS-114,51042438,2.628086
DMS-114,52913813,4.101799
DMS-114,52918385,5.299612
DMS-114,53469448,3.877572
DMS-114,54761306,2.580851
DMS-114,56645356,4.403117
DMS-114,56649450,4.207266
DMS-114,56941241,3.924405
DMS-114,56962336,5.292848
DMS-114,56962337,2.55741
DMS-114,57345410,5.955769
DMS-114,57519544,4.841027
DMS-114,59472121,4.272943
DMS-114,59473233,5.053809
DMS-114,60167849,4.595563
DMS-114,66577015,1.231362
DMS-114,68107965,4.335031
DMS-114,68289010,3.184168
DMS-114,68947304,4.856789
DMS-114,70676303,0.581389
DMS-114,70983932,4.808689
DMS-114,71268957,2.6404
DMS-114,71271629,3.67664
DMS-114,71297207,4.200012
DMS-114,71299339,3.589868
DMS-114,71496458,1.807672
DMS-114,72200024,5.642067
DMS-114,73555129,4.359724
DMS-114,78209992,3.214395
DMS-114,78243717,5.036475
DMS-114,91663328,1.905196
DMS-114,91668541,3.745918
DMS-114,117072552,5.69725
DMS-114,118704762,5.760637
Detroit562,1018,4.160519
Detroit562,1401,3.231591
Detroit562,2907,5.191299
Detroit562,3385,3.628184
Detroit562,3899,4.681872
Detroit562,4261,1.624786
Detroit562,5311,1.484933
Detroit562,5394,6.928058
Detroit562,6253,0.935817
Detroit562,24360,-2.823572
Detroit562,36314,-5.105203
Detroit562,41867,-0.867412
Detroit562,60750,-0.989616
Detroit562,60838,2.516879
Detroit562,84691,3.188278
Detroit562,104741,3.197451
Detroit562,104842,-4.316902
Detroit562,123631,2.44893
Detroit562,126565,-1.557049
Detroit562,126941,-1.00825
Detroit562,148124,-6.394412
Detroit562,156422,4.415184
Detroit562,176158,4.193223
Detroit562,176870,1.046772
Detroit562,208908,1.139447
Detroit562,216239,2.286763
Detroit562,216326,5.070283
Detroit562,227681,5.574733
Detroit562,387447,-5.262183
Detroit562,462382,-1.448063
Detroit562,644241,2.366615
Detroit562,992586,2.377435
Detroit562,2155128,2.36861
Detroit562,2314623,5.309615
Detroit562,2726824,4.198011
Detroit562,2733526,2.169802
Detroit562,2802462,3.979027
Detroit562,2984337,3.005272
Detroit562,3062316,-2.305205
Detroit562,5278396,4.347311
Detroit562,5310940,4.979572
Detroit562,5311497,-5.375207
Detroit562,5328940,1.732702
Detroit562,5330286,3.37509
Detroit562,5384616,-3.804055
Detroit562,5460769,1.596491
Detroit562,6450551,1.448678
Detroit562,6505803,-1.400665
Detroit562,6710780,-5.470019
Detroit562,6918289,-0.111137
Detroit562,9825149,1.783632
Detroit562,9826528,0.461583
Detroit562,9914412,0.370804
Detroit562,9926054,2.648058
Detroit562,9927531,5.237968
Detroit562,9931953,3.177243
Detroit562,9933475,1.855602
Detroit562,9936746,0.522074
Detroit562,9938202,3.143117
Detroit562,9943465,1.936451
Detroit562,10096043,-2.664757
Detroit562,10127622,2.305295
Detroit562,10184653,0.362416
Detroit562,10384072,1.268067
Detroit562,10385095,0.605754
Detroit562,10390396,1.112116
Detroit562,11152667,-0.28455
Detroit562,11178236,-2.687501
Detroit562,11228183,2.112106
Detroit562,11316960,3.94335
Detroit562,11327430,2.610227
Detroit562,11364421,-3.023779
Detroit562,11404337,-0.423073
Detroit562,11433190,5.08619
Detroit562,11488320,1.603589
Detroit562,11609586,2.449547
Detroit562,11624601,4.565169
Detroit562,11626560,1.091906
Detroit562,11634725,2.123992
Detroit562,11640390,3.871276
Detroit562,11655119,4.910175
Detroit562,11667893,5.347942
Detroit562,11707110,-0.116214
Detroit562,11719003,2.177278
Detroit562,11960529,5.18207
Detroit562,11977753,-2.906847
Detroit562,16224745,3.574634
Detroit562,16241412,4.882825
Detroit562,16720766,-0.417474
Detroit562,17755052,-0.035206
Detroit562,23725625,4.076717
Detroit562,24180719,3.635011
Detroit562,24737642,4.344442
Detroit562,24753719,4.553273
Detroit562,24771867,-1.248857
Detroit562,24776445,4.585329
Detroit562,24788740,1.741479
Detroit562,24821094,3.148307
Detroit562,24856436,0.073397
Detroit562,24866313,1.212806
Detroit562,24871506,3.769606
Detroit562,24958200,3.669814
Detroit562,24978538,2.606744
Detroit562,25099184,0.472012
Detroit562,25124816,3.235342
Detroit562,25126798,4.562304
Detroit562,25227436,1.070807
Detroit562,25227847,2.126918
Detroit562,25262965,-1.002682
Detroit562,35397514,4.050911
Detroit562,42623951,4.115589
Detroit562,42642645,-0.265894
Detroit562,44182295,1.064467
Detroit562,44224160,3.862388
Detroit562,44450571,1.267521
Detroit562,44462758,2.139549
Detroit562,44462760,3.737696
Detroit562,44631912,3.742005
Detroit562,44632017,1.288771
Detroit562,44819241,3.061651
Detroit562,46236925,0.043482
Detroit562,46843057,1.52878
Detroit562,46883536,3.77631
Detroit562,46907787,0.373393
Detroit562,46926350,-3.543042
Detroit562,46926973,3.856172
Detroit562,46930998,1.920285
Detroit562,46931953,3.994091
Detroit562,46943432,2.176259
Detroit562,49846579,2.5093
Detroit562,49847690,1.159087
Detroit562,51000408,2.760812
Detroit562,51001932,-1.178602
Detroit562,51039095,1.894224
Detroit562,51042438,0.652438
Detroit562,52913813,2.251832
Detroit562,52918385,6.357252
Detroit562,53469448,2.765709
Detroit562,54761306,1.070734
Detroit562,56645356,5.285358
Detroit562,56649450,2.197827
Detroit562,56941241,4.01097
Detroit562,56962336,4.40601
Detroit562,56962337,2.011517
Detroit562,57345410,5.217476
Detroit562,57519544,3.308501
Detroit562,59472121,1.013014
Detroit562,59473233,2.910787
Detroit562,60167849,4.189185
Detroit562,66577015,0.398265
Detroit562,68107965,4.727763
Detroit562,68289010,2.413388
Detroit562,68947304,4.701913
Detroit562,70676303,-0.767805
Detroit562,70983932,5.153074
Detroit562,71268957,2.068187
Detroit562,71271629,2.935747
Detroit562,71297207,4.002244
Detroit562,71299339,3.200145
Detroit562,71496458,0.555851
Detroit562,72200024,2.680037
Detroit562,73555129,3.434729
Detroit562,78209992,0.650528
Detroit562,78243717,4.733788
Detroit562,91663328,1.125037
Detroit562,91668541,3.918438
Detroit562,117072552,2.833719
Detroit562,118704762,4.335748
LB996-RCC,1018,5.522805
LB996-RCC,1401,3.246711
LB996-RCC,2907,5.503333
LB996-RCC,3385,4.642035
LB996-RCC,3899,5.106348
LB996-RCC,4261,2.525316
LB996-RCC,5311,2.444305
LB996-RCC,5394,6.820918
LB996-RCC,6253,0.088181
LB996-RCC,24360,-4.159031
LB996-RCC,36314,-2.876897
LB996-RCC,41867,-2.300696
LB996-RCC,60750,-2.717176
LB996-RCC,60838,0.865648
LB996-RCC,84691,0.397831
LB996-RCC,104741,3.410175
LB996-RCC,104842,-5.437623
LB996-RCC,123631,1.786322
LB996-RCC,126565,-1.327317
LB996-RCC,126941,1.7588
LB996-RCC,148124,-4.999758
LB996-RCC,156422,4.869079
LB996-RCC,176158,3.88758
LB996-RCC,176870,0.563778
LB996-RCC,208908,2.241747
LB996-RCC,216239,2.295786
LB996-RCC,216326,5.153771
LB996-RCC,227681,6.234548
LB996-RCC,387447,-4.6108
LB996-RCC,462382,-1.155741
LB996-RCC,644241,3.719489
LB996-RCC,992586,4.678281
LB996-RCC,2155128,3.559614
LB996-RCC,2314623,5.917809
LB996-RCC,2726824,3.085923
LB996-RCC,2733526,3.402326
LB996-RCC,2802462,3.90792
LB996-RCC,2984337,1.626799
LB996-RCC,3062316,-2.001526
LB996-RCC,5278396,4.247464
LB996-RCC,5310940,2.926
LB996-RCC,5311497,-2.821578
LB996-RCC,5328940,1.31771
LB996-RCC,5330286,2.97389
LB996-RCC,5384616,-3.449108
LB996-RCC,5460769,0.087434
LB996-RCC,6450551,3.217884
LB996-RCC,6505803,-1.572945
LB996-RCC,6710780,-3.710849
LB996-RCC,6918289,1.101707
LB996-RCC,9825149,1.930751
LB996-RCC,9826528,2.222171
LB996-RCC,9914412,2.545457
LB996-RCC,9926054,3.820901
LB996-RCC,9927531,4.917979
LB996-RCC,9931953,3.970343
LB996-RCC,9933475,1.105577
LB996-RCC,9936746,3.060248
LB996-RCC,9938202,5.044833
LB996-RCC,9943465,3.449149
LB996-RCC,10096043,-3.87223
LB996-RCC,10127622,4.179608
LB996-RCC,10184653,-0.028577
LB996-RCC,10384072,2.535233
LB996-RCC,10385095,1.597543
LB996-RCC,10390396,0.596173
LB996-RCC,11152667,-0.095716
LB996-RCC,11178236,-2.344556
LB996-RCC,11228183,0.468539
LB996-RCC,11316960,5.374336
LB996-RCC,11327430,3.380436
LB996-RCC,11364421,0.45346
LB996-RCC,11404337,0.464723
LB996-RCC,11433190,1.655115
LB996-RCC,11488320,0.488906
LB996-RCC,11609586,4.743074
LB996-RCC,11624601,5.974821
LB996-RCC,11626560,2.92095
LB996-RCC,11634725,2.33556
LB996-RCC,11640390,4.266699
LB996-RCC,11655119,6.050127
LB996-RCC,11667893,4.617098
LB996-RCC,11707110,0.776455
LB996-RCC,11719003,4.086714
LB996-RCC,11960529,6.071633
LB996-RCC,11977753,-2.609403
LB996-RCC,16224745,2.897103
LB996-RCC,16241412,4.180623
LB996-RCC,16720766,-0.696149
LB996-RCC,17755052,-0.04833
LB996-RCC,23725625,3.970253
LB996-RCC,24180719,2.758904
LB996-RCC,24737642,5.611953
LB996-RCC,24753719,5.164944
LB996-RCC,24771867,1.050581
LB996-RCC,24776445,5.624136
LB996-RCC,24788740,2.312296
LB996-RCC,24821094,1.5816
LB996-RCC,24856436,-0.689942
LB996-RCC,24866313,4.206774
LB996-RCC,24871506,4.388133
LB996-RCC,24958200,4.57602
LB996-RCC,24978538,0.208808
LB996-RCC,25099184,0.61165
LB996-RCC,25124816,3.493591
LB996-RCC,25126798,4.470208
LB996-RCC,25227436,1.114449
LB996-RCC,25227847,5.05197
LB996-RCC,25262965,-1.367327
LB996-RCC,35397514,3.458341
LB996-RCC,42623951,4.629056
LB996-RCC,42642645,-0.148465
LB996-RCC,44182295,3.474235
LB996-RCC,44224160,1.347642
LB996-RCC,44450571,2.915719
LB996-RCC,44462758,2.82308
LB996-RCC,44462760,3.577732
LB996-RCC,44631912,3.920391
LB996-RCC,44632017,1.892339
LB996-RCC,44819241,0.262719
LB996-RCC,46236925,0.129713
LB996-RCC,46843057,1.55567
LB996-RCC,46883536,5.147859
LB996-RCC,46907787,2.427933
LB996-RCC,46926350,-1.944515
LB996-RCC,46926973,5.153606
LB996-RCC,46930998,1.2322
LB996-RCC,46931953,4.011237
LB996-RCC,46943432,3.390492
LB996-RCC,49846579,1.926546
LB996-RCC,49847690,5.860352
LB996-RCC,51000408,5.976556
LB996-RCC,51001932,0.478719
LB996-RCC,51039095,2.200661
LB996-RCC,51042438,2.103289
LB996-RCC,52913813,1.653994
LB996-RCC,52918385,6.767787
LB996-RCC,53469448,2.713431
LB996-RCC,54761306,1.555312
LB996-RCC,56645356,5.657975
LB996-RCC,56649450,4.154783
LB996-RCC,56941241,5.776212
LB996-RCC,56962336,5.573373
LB996-RCC,56962337,1.725672
LB996-RCC,57345410,5.525567
LB996-RCC,57519544,6.062257
LB996-RCC,59472121,3.810845
LB996-RCC,59473233,5.32012
LB996-RCC,60167849,5.181417
LB996-RCC,66577015,0.206553
LB996-RCC,68107965,5.991507
LB996-RCC,68289010,2.284848
LB996-RCC,68947304,4.616982
LB996-RCC,70676303,-0.637823
LB996-RCC,70983932,5.577697
LB996-RCC,71268957,3.617019
LB996-RCC,71271629,5.49698
LB996-RCC,71297207,2.026904
LB996-RCC,71299339,5.095617
LB996-RCC,71496458,-0.150351
LB996-RCC,72200024,3.911524
LB996-RCC,73555129,5.297485
LB996-RCC,78209992,0.51454
LB996-RCC,78243717,5.506622
LB996-RCC,91663328,0.478866
LB996-RCC,91668541,5.901107
LB996-RCC,117072552,5.213999
LB996-RCC,118704762,4.80522
LU-65,1018,5.177928
LU-65,1401,3.457914
LU-65,2907,5.924064
LU-65,3385,3.824963
LU-65,3899,4.270464
LU-65,4261,3.075426
LU-65,5311,3.210311
LU-65,5394,7.097637
LU-65,6253,3.019101
LU-65,24360,-2.260707
LU-65,36314,-3.044706
LU-65,41867,-0.928176
LU-65,60750,0.69294
LU-65,60838,2.620349
LU-65,84691,3.761234
LU-65,104741,3.015813
LU-65,104842,-3.43596
LU-65,123631,1.602859
LU-65,126565,-1.329592
LU-65,148124,-4.226137
LU-65,156422,6.293463
LU-65,176158,6.281378
LU-65,176870,2.802807
LU-65,208908,4.318371
LU-65,216239,2.902993
LU-65,216326,6.108749
LU-65,227681,5.576444
LU-65,387447,-2.802126
LU-65,462382,-1.264908
LU-65,644241,3.344845
LU-65,992586,6.056621
LU-65,2155128,-0.406436
LU-65,2314623,5.269558
LU-65,2726824,4.323591
LU-65,2733526,5.238236
LU-65,2802462,6.224427
LU-65,2984337,4.615103
LU-65,3062316,5.154686
LU-65,5278396,6.234672
LU-65,5310940,3.307766
LU-65,5311497,-3.506876
LU-65,5328940,3.012704
LU-65,5330286,4.992931
LU-65,5384616,-3.771364
LU-65,5460769,2.207363
LU-65,6450551,4.01073
LU-65,6505803,-1.464427
LU-65,6710780,-4.805676
LU-65,6914657,-3.825833
LU-65,6918289,-0.580101
LU-65,9825149,2.218726
LU-65,9826528,-2.455582
LU-65,9914412,3.420984
LU-65,9926054,3.179326
LU-65,9927531,6.309284
LU-65,9931953,3.8234
LU-65,9933475,2.68665
LU-65,9936746,2.486824
LU-65,9938202,4.751472
LU-65,9943465,4.699846
LU-65,10096043,-3.27139
LU-65,10127622,-0.171798
LU-65,10184653,1.85723
LU-65,10384072,1.228587
LU-65,10385095,0.099799
LU-65,10390396,0.506398
LU-65,11152667,-0.957396
LU-65,11178236,-4.302606
LU-65,11228183,4.844729
LU-65,11316960,3.659878
LU-65,11327430,3.268444
LU-65,11364421,-1.75316
LU-65,11404337,0.27488
LU-65,11433190,5.397962
LU-65,11455910,0.945917
LU-65,11488320,3.553307
LU-65,11609586,2.511447
LU-65,11624601,5.076684
LU-65,11626560,1.622108
LU-65,11634725,-0.362729
LU-65,11640390,3.305179
LU-65,11655119,6.298321
LU-65,11667893,6.266481
LU-65,11707110,-3.565737
LU-65,11719003,0.712752
LU-65,11960529,5.806004
LU-65,11977753,-1.898094
LU-65,16224745,2.916485
LU-65,16241412,5.055604
LU-65,16720766,0.249609
LU-65,17755052,1.074344
LU-65,23725625,6.278453
LU-65,24180719,5.843269
LU-65,24737642,3.488437
LU-65,24753719,4.911106
LU-65,24771867,4.151631
LU-65,24776445,4.290063
LU-65,24788740,3.963387
LU-65,24821094,6.240926
LU-65,24856436,0.019723
LU-65,24866313,-1.689007
LU-65,24871506,5.75747
LU-65,24958200,3.053968
LU-65,24978538,4.155819
LU-65,25099184,2.567084
LU-65,25124816,3.085985
LU-65,25126798,2.54747
LU-65,25227436,2.338973
LU-65,25227847,4.603217
LU-65,25262965,-1.537461
LU-65,35397514,4.886377
LU-65,42623951,5.649026
LU-65,42642645,0.942647
LU-65,44182295,-1.243765
LU-65,44224160,0.68883
LU-65,44450571,4.539249
LU-65,44462758,2.565369
LU-65,44462760,3.204822
LU-65,44631912,4.028207
LU-65,44632017,1.853684
LU-65,44819241,3.529524
LU-65,46236925,-0.944999
LU-65,46843057,2.245329
LU-65,46883536,6.027072
LU-65,46907787,1.864385
LU-65,46926350,-2.822016
LU-65,46926973,4.82346
LU-65,46930998,2.938553
LU-65,46931953,6.309284
LU-65,46943432,3.109048
LU-65,49846579,3.998772
LU-65,49847690,0.597067
LU-65,51000408,4.076209
LU-65,51001932,0.289326
LU-65,51039095,3.475348
LU-65,51042438,1.699621
LU-65,52913813,5.902425
LU-65,52918385,6.05467
LU-65,53469448,3.539219
LU-65,54761306,1.020411
LU-65,56645356,6.083506
LU-65,56649450,2.051322
LU-65,56941241,4.990175
LU-65,56962336,6.18738
LU-65,56962337,3.267866
LU-65,57345410,6.043258
LU-65,57519544,5.178487
LU-65,59472121,3.105358
LU-65,59473233,3.845347
LU-65,60167849,4.889635
LU-65,66577015,1.412555
LU-65,68107965,6.140244
LU-65,68289010,3.65206
LU-65,68947304,5.722789
LU-65,70676303,0.718798
LU-65,70983932,6.212508
LU-65,71268957,3.899474
LU-65,71271629,5.50072
LU-65,71297207,3.563657
LU-65,71299339,4.212154
LU-65,71496458,3.329962
LU-65,72200024,2.407721
LU-65,73555129,4.520101
LU-65,78209992,3.644712
LU-65,78243717,6.309284
LU-65,91663328,2.047094
LU-65,91668541,3.799744
LU-65,117072552,4.040784
LU-65,118704762,4.183929
A172,1018,5.86843
A172,1401,1.433882
A172,2907,5.75965
A172,3385,2.710227
A172,3899,4.497743
A172,4261,2.247228
A172,5311,1.135066
A172,5394,6.139586
A172,6253,1.020885
A172,24360,-2.999552
A172,36314,-4.422899
A172,41867,-2.838758
A172,60750,-2.115507
A172,60838,1.855067
A172,84691,3.948313
A172,104741,3.760491
A172,104842,-3.990605
A172,123631,3.074582
A172,126565,0.198343
A172,126941,0.97923
A172,148124,-5.907009
A172,156422,5.626559
A172,176158,3.655612
A172,176870,2.983873
A172,208908,3.26226
A172,216239,2.088982
A172,216326,5.133686
A172,227681,4.92742
A172,387447,-6.323111
A172,462382,-2.281357
A172,644241,3.76172
A172,992586,3.811885
A172,2155128,3.408249
A172,2314623,5.723273
A172,2726824,4.83695
A172,2733526,2.746491
A172,2802462,4.465588
A172,2984337,1.970913
A172,3062316,1.048542
A172,5278396,5.805259
A172,5310940,2.265004
A172,5311497,-4.289805
A172,5328940,3.904068
A172,5330286,2.678578
A172,5384616,-3.185476
A172,5460769,1.275736
A172,6450551,1.635137
A172,6505803,-1.464809
A172,6710780,-5.096831
A172,6918289,-0.274028
A172,9825149,2.233175
A172,9826528,1.345676
A172,9914412,2.155561
A172,9926054,3.313437
A172,9927531,5.028035
A172,9931953,4.474747
A172,9933475,0.549915
A172,9936746,1.865622
A172,9938202,3.642073
A172,9943465,2.627452
A172,10096043,-2.731197
A172,10127622,3.049137
A172,10184653,1.421377
A172,10384072,2.176224
A172,10385095,0.494554
A172,10390396,1.987397
A172,11152667,-0.150163
A172,11178236,-3.311054
A172,11228183,2.958052
A172,11316960,4.826336
A172,11327430,2.592794
A172,11364421,-3.082204
A172,11404337,-0.480822
A172,11433190,1.910112
A172,11488320,4.583397
A172,11609586,3.482337
A172,11624601,5.195164
A172,11626560,2.258483
A172,11634725,3.58277
A172,11640390,5.399293
A172,11655119,5.447096
A172,11667893,5.634283
A172,11707110,0.482754
A172,11719003,2.740289
A172,11960529,5.79235
A172,11977753,-2.986361
A172,16224745,4.797936
A172,16241412,3.435371
A172,16720766,-2.280521
A172,17755052,0.99521
A172,23725625,3.282475
A172,24180719,5.652609
A172,24737642,4.707717
A172,24753719,4.716103
A172,24771867,0.831301
A172,24776445,4.956431
A172,24788740,3.907
A172,24821094,6.092892
A172,24856436,1.248384
A172,24866313,2.143385
A172,24871506,5.039631
A172,24958200,5.195674
A172,24978538,3.480376
A172,25099184,0.406179
A172,25124816,4.03764
A172,25126798,5.065134
A172,25227436,3.208836
A172,25227847,2.31567
A172,25262965,-0.934932
A172,35397514,5.231298
A172,42623951,4.789599
A172,42642645,0.307299
A172,44182295,1.112694
A172,44224160,3.723299
A172,44450571,2.542011
A172,44462758,5.162842
A172,44462760,4.203065
A172,44631912,2.368491
A172,44632017,1.388415
A172,44819241,1.481732
A172,46236925,-0.896341
A172,46843057,2.565668
A172,46883536,6.013548
A172,46907787,1.41281
A172,46926350,-2.366511
A172,46926973,4.7214
A172,46930998,3.609314
A172,46931953,2.978703
A172,46943432,3.503581
A172,49846579,2.323274
A172,49847690,2.223346
A172,51000408,5.123985
A172,51001932,2.555
A172,51039095,0.08971
A172,51042438,2.896403
A172,52913813,3.022157
A172,52918385,3.320984
A172,53469448,3.670844
A172,54761306,1.3606
A172,56645356,4.189915
A172,56649450,4.973185
A172,56941241,5.280493
A172,56962336,4.892373
A172,56962337,1.485977
A172,57345410,6.137895
A172,57519544,5.617391
A172,59472121,4.785504
A172,59473233,3.898584
A172,60167849,4.983783
A172,66577015,0.223312
A172,68107965,4.90959
A172,68289010,2.065781
A172,68947304,5.674308
A172,70676303,-0.521787
A172,70983932,3.669969
A172,71268957,2.983612
A172,71271629,3.569841
A172,71297207,4.751056
A172,71299339,4.748869
A172,71496458,1.588013
A172,72200024,5.019996
A172,73555129,6.085762
A172,78209992,2.703509
A172,78243717,6.007325
A172,91663328,1.083289
A172,91668541,3.09877
A172,117072552,5.492421
A172,118704762,5.795873
SK-MG-1,1018,5.427522
SK-MG-1,1401,3.835047
SK-MG-1,2907,5.001264
SK-MG-1,3385,6.523422
SK-MG-1,3899,5.102151
SK-MG-1,4261,3.096876
SK-MG-1,5311,2.253586
SK-MG-1,5394,6.757021
SK-MG-1,6253,2.780109
SK-MG-1,24360,-1.712159
SK-MG-1,36314,-2.734115
SK-MG-1,41867,-1.162248
SK-MG-1,60750,1.191429
SK-MG-1,60838,3.34262
SK-MG-1,84691,4.381137
SK-MG-1,104741,2.874905
SK-MG-1,104842,-3.636358
SK-MG-1,123631,4.320078
SK-MG-1,126565,0.488686
SK-MG-1,126941,-3.081486
SK-MG-1,148124,-5.108923
SK-MG-1,156422,5.36019
SK-MG-1,176158,4.346765
SK-MG-1,176870,3.236973
SK-MG-1,208908,4.417004
SK-MG-1,216239,3.614243
SK-MG-1,216326,4.663271
SK-MG-1,227681,6.271142
SK-MG-1,387447,-5.792118
SK-MG-1,462382,-1.608269
SK-MG-1,644241,3.305535
SK-MG-1,992586,4.020594
SK-MG-1,2155128,2.390306
SK-MG-1,2314623,5.360214
SK-MG-1,2726824,3.987827
SK-MG-1,2733526,4.131694
SK-MG-1,2802462,5.26667
SK-MG-1,2984337,3.212243
SK-MG-1,3062316,-0.308229
SK-MG-1,5278396,4.741302
SK-MG-1,5310940,4.37039
SK-MG-1,5311497,-1.842946
SK-MG-1,5328940,3.738303
SK-MG-1,5330286,4.230564
SK-MG-1,5384616,-0.382516
SK-MG-1,5460769,2.071799
SK-MG-1,6450551,3.296633
SK-MG-1,6505803,-1.44892
SK-MG-1,6710780,-3.653878
SK-MG-1,6918289,2.077058
SK-MG-1,9825149,2.265812
SK-MG-1,9826528,2.609822
SK-MG-1,9914412,3.763443
SK-MG-1,9926054,1.910431
SK-MG-1,9927531,4.588871
SK-MG-1,9931953,4.884168
SK-MG-1,9933475,1.772195
SK-MG-1,9936746,2.659142
SK-MG-1,9938202,3.106439
SK-MG-1,9943465,3.002159
SK-MG-1,10096043,-3.913853
SK-MG-1,10127622,4.209735
SK-MG-1,10184653,1.763594
SK-MG-1,10384072,2.046739
SK-MG-1,10385095,-0.207652
SK-MG-1,10390396,2.452669
SK-MG-1,11152667,-0.012643
SK-MG-1,11178236,-5.084387
SK-MG-1,11228183,2.478418
SK-MG-1,11316960,5.268306
SK-MG-1,11327430,3.231749
SK-MG-1,11364421,-1.852588
SK-MG-1,11404337,-0.430761
SK-MG-1,11433190,5.916364
SK-MG-1,11488320,5.317449
SK-MG-1,11609586,4.442585
SK-MG-1,11624601,5.28315
SK-MG-1,11626560,2.97219
SK-MG-1,11634725,4.168277
SK-MG-1,11640390,3.784099
SK-MG-1,11655119,5.930097
SK-MG-1,11667893,5.967072
SK-MG-1,11707110,1.937264
SK-MG-1,11719003,4.347808
SK-MG-1,11960529,5.727005
SK-MG-1,11977753,-1.990295
SK-MG-1,16224745,3.797157
SK-MG-1,16241412,2.974572
SK-MG-1,16720766,-0.907979
SK-MG-1,17755052,-0.024442
SK-MG-1,23725625,4.951525
SK-MG-1,24180719,6.05587
SK-MG-1,24737642,2.881983
SK-MG-1,24753719,5.334523
SK-MG-1,24771867,2.112694
SK-MG-1,24776445,5.941696
SK-MG-1,24788740,2.75244
SK-MG-1,24821094,5.927154
SK-MG-1,24856436,0.402217
SK-MG-1,24866313,3.910713
SK-MG-1,24871506,5.572351
SK-MG-1,24958200,5.688065
SK-MG-1,24978538,3.817004
SK-MG-1,25099184,1.726231
SK-MG-1,25124816,4.019482
SK-MG-1,25126798,5.373724
SK-MG-1,25227436,1.596541
SK-MG-1,25227847,4.811882
SK-MG-1,25262965,-0.426127
SK-MG-1,35397514,3.153178
SK-MG-1,42623951,4.40359
SK-MG-1,42642645,2.742574
SK-MG-1,44182295,3.084825
SK-MG-1,44224160,1.839919
SK-MG-1,44450571,3.679384
SK-MG-1,44462758,3.188302
SK-MG-1,44462760,5.644862
SK-MG-1,44631912,4.132261
SK-MG-1,44632017,2.4737
SK-MG-1,44819241,2.774368
SK-MG-1,46236925,-0.006918
SK-MG-1,46843057,1.180927
SK-MG-1,46883536,5.56571
SK-MG-1,46907787,2.203322
SK-MG-1,46926350,-3.080389
SK-MG-1,46926973,3.318097
SK-MG-1,46930998,1.781306
SK-MG-1,46931953,4.063908
SK-MG-1,46943432,5.072032
SK-MG-1,49846579,2.368
SK-MG-1,49847690,-3.504324
SK-MG-1,51000408,5.280643
SK-MG-1,51001932,0.89089
SK-MG-1,51039095,3.154503
SK-MG-1,51042438,2.316717
SK-MG-1,52913813,1.688286
SK-MG-1,52918385,6.044036
SK-MG-1,53469448,3.198245
SK-MG-1,54761306,2.636876
SK-MG-1,56645356,4.554037
SK-MG-1,56649450,2.577174
SK-MG-1,56941241,4.546485
SK-MG-1,56962336,5.236948
SK-MG-1,56962337,0.84277
SK-MG-1,57345410,5.964274
SK-MG-1,57519544,3.781955
SK-MG-1,59472121,3.963351
SK-MG-1,59473233,3.994937
SK-MG-1,60167849,4.07117
SK-MG-1,66577015,0.279656
SK-MG-1,68107965,5.455064
SK-MG-1,68289010,1.949442
