cell,drug,res
EJM,3385,0.0
EJM,446378,0.0
EJM,11404337,0.0
EJM,24785538,0.0
EJM,82146,0.0
EJM,54676905,0.0
EJM,11617559,0.0
EJM,8249,0.0
EJM,5280757,0.0
EJM,10113978,0.0
EJM,448013,0.0
EJM,9926054,0.0
EJM,159324,0.0
EJM,25126798,1.0
EJM,10109823,0.0
EJM,11338033,0.0
EJM,9952773,0.0
EJM,11754511,0.0
EJM,11647372,0.0
EJM,5289247,0.0
EJM,46885626,0.0
EJM,11373846,0.0
EJM,46224516,0.0
EJM,9874913,0.0
EJM,704473,0.0
EJM,53340664,0.0
EJM,11634725,0.0
EJM,11493598,0.0
EJM,53394750,1.0
EJM,42640,0.0
EJM,24894414,1.0
EJM,6918848,0.0
EJM,24756910,0.0
EJM,24951314,0.0
EJM,46931012,0.0
EJM,56965967,0.0
EJM,10451420,1.0
EJM,44143370,0.0
EJM,10074640,0.0
EJM,25195352,0.0
EJM,16747388,0.0
EJM,9868037,0.0
EJM,44224160,0.0
EJM,25257557,1.0
EJM,46191454,0.0
EJM,9884685,0.0
EJM,6852167,1.0
EJM,9967941,0.0
EJM,9903786,1.0
EJM,9810884,1.0
EJM,9956222,0.0
EJM,16725726,1.0
EJM,24772860,0.0
EJM,447912,0.0
EJM,66577006,1.0
EJM,24360,0.0
EJM,6710780,0.0
EJM,84691,0.0
EJM,6253,0.0
EJM,148124,0.0
EJM,126941,0.0
EJM,123631,0.0
EJM,5311,0.0
EJM,644241,0.0
EJM,6918454,0.0
EJM,6918289,0.0
EJM,23725625,0.0
EJM,5328940,0.0
EJM,216326,0.0
EJM,6450551,0.0
EJM,11152667,0.0
EJM,10341154,0.0
EJM,5278396,0.0
EJM,300471,0.0
EJM,10184653,0.0
EJM,24776445,0.0
EJM,11624601,0.0
EJM,681640,0.0
EJM,44450571,0.0
EJM,46930998,0.0
EJM,25262965,0.0
EJM,11316960,0.0
EJM,2314623,0.0
EJM,85668777,0.0
EJM,51371303,0.0
EJM,11455910,0.0
EJM,2733526,0.0
EJM,71271629,0.0
EJM,54685215,0.0
EJM,9863776,0.0
EJM,57339144,0.0
EJM,56962337,0.0
EJM,11707110,0.0
EJM,44462760,0.0
EJM,5394,0.0
EJM,5460769,0.0
EJM,104842,0.0
KOSC-2,31703,0.0
KOSC-2,36462,0.0
KOSC-2,60750,0.0
KOSC-2,5311497,0.0
KOSC-2,5459322,0.0
KOSC-2,2375,0.0
KOSC-2,4263900,0.0
KOSC-2,9956119,0.0
KOSC-2,44137675,0.0
KOSC-2,25222038,0.0
KOSC-2,11713159,1.0
KOSC-2,46907787,0.0
KOSC-2,560326,0.0
KOSC-2,3005532,0.0
KOSC-2,10027278,0.0
KOSC-2,5208,0.0
KOSC-2,10196499,0.0
KOSC-2,3218,0.0
KOSC-2,3463933,0.0
KOSC-2,6753378,0.0
KOSC-2,521106,0.0
KOSC-2,3385,0.0
KOSC-2,446378,0.0
KOSC-2,11404337,0.0
KOSC-2,24785538,0.0
KOSC-2,82146,0.0
KOSC-2,54676905,0.0
KOSC-2,11617559,0.0
KOSC-2,8249,0.0
KOSC-2,5280757,0.0
KOSC-2,10113978,0.0
KOSC-2,448013,0.0
KOSC-2,159324,0.0
KOSC-2,10109823,0.0
KOSC-2,46224516,0.0
KOSC-2,9874913,0.0
KOSC-2,704473,0.0
KOSC-2,53340664,0.0
KOSC-2,11634725,0.0
KOSC-2,11493598,0.0
KOSC-2,53394750,0.0
KOSC-2,42640,0.0
KOSC-2,24894414,0.0
KOSC-2,6918848,0.0
KOSC-2,24756910,0.0
KOSC-2,24951314,0.0
KOSC-2,46931012,0.0
KOSC-2,56965967,0.0
KOSC-2,10451420,0.0
KOSC-2,44143370,0.0
KOSC-2,10074640,0.0
KOSC-2,25195352,0.0
KOSC-2,16747388,0.0
KOSC-2,9868037,0.0
KOSC-2,44224160,0.0
KOSC-2,25257557,0.0
KOSC-2,46191454,0.0
KOSC-2,9884685,0.0
KOSC-2,6852167,0.0
KOSC-2,9967941,0.0
KOSC-2,9903786,0.0
KOSC-2,9810884,0.0
KOSC-2,9956222,0.0
KOSC-2,16725726,0.0
KOSC-2,24772860,0.0
KOSC-2,447912,0.0
KOSC-2,66577006,0.0
KOSC-2,2314623,1.0
KOSC-2,85668777,0.0
KOSC-2,51371303,0.0
KOSC-2,11455910,0.0
KOSC-2,2733526,0.0
KOSC-2,71271629,0.0
KOSC-2,54685215,0.0
KOSC-2,9863776,0.0
KOSC-2,57339144,0.0
KOSC-2,56962337,0.0
KOSC-2,11707110,1.0
KOSC-2,44462760,0.0
KOSC-2,5394,0.0
KOSC-2,5460769,1.0
KOSC-2,104842,0.0
SW837,31703,0.0
SW837,36462,0.0
SW837,60750,0.0
SW837,5311497,0.0
SW837,5459322,0.0
SW837,2375,0.0
SW837,4263900,0.0
SW837,44551660,0.0
SW837,9956119,0.0
SW837,44137675,0.0
SW837,25222038,0.0
SW837,11713159,0.0
SW837,46907787,0.0
SW837,560326,0.0
SW837,3005532,0.0
SW837,10027278,0.0
SW837,5208,0.0
SW837,10196499,0.0
SW837,3218,0.0
SW837,3463933,0.0
SW837,6753378,0.0
SW837,521106,0.0
SW837,3385,0.0
SW837,446378,0.0
SW837,11404337,0.0
SW837,24785538,0.0
SW837,82146,0.0
SW837,54676905,0.0
SW837,11617559,0.0
SW837,8249,0.0
SW837,5280757,1.0
SW837,10113978,0.0
SW837,448013,0.0
SW837,9926054,0.0
SW837,159324,0.0
SW837,25126798,0.0
SW837,10109823,0.0
SW837,11338033,0.0
SW837,9952773,0.0
SW837,11754511,0.0
SW837,11647372,0.0
SW837,5289247,1.0
SW837,46885626,0.0
SW837,11373846,0.0
SW837,46224516,0.0
SW837,9874913,0.0
SW837,704473,0.0
SW837,53340664,0.0
SW837,11634725,0.0
SW837,11493598,0.0
SW837,53394750,0.0
SW837,42640,0.0
SW837,24894414,0.0
SW837,6918848,0.0
SW837,24756910,0.0
SW837,24951314,0.0
SW837,46931012,0.0
SW837,56965967,0.0
SW837,10451420,0.0
SW837,44143370,0.0
SW837,10074640,0.0
SW837,25195352,0.0
SW837,16747388,0.0
SW837,9868037,0.0
SW837,44224160,0.0
SW837,25257557,1.0
SW837,46191454,0.0
SW837,9884685,0.0
SW837,6852167,0.0
SW837,9967941,0.0
SW837,9903786,0.0
SW837,9810884,0.0
SW837,9956222,0.0
SW837,16725726,0.0
SW837,24772860,0.0
SW837,447912,0.0
SW837,66577006,0.0
SW837,2314623,0.0
SW837,85668777,0.0
SW837,51371303,0.0
SW837,11455910,0.0
SW837,2733526,0.0
SW837,71271629,0.0
SW837,54685215,0.0
SW837,9863776,0.0
SW837,57339144,0.0
SW837,56962337,0.0
SW837,11707110,0.0
SW837,44462760,0.0
SW837,5394,0.0
SW837,5460769,0.0
SW837,104842,0.0
HSC-2,31703,0.0
HSC-2,36462,0.0
HSC-2,60750,0.0
HSC-2,5311497,1.0
HSC-2,5459322,1.0
HSC-2,2375,0.0
HSC-2,4263900,0.0
HSC-2,44551660,0.0
HSC-2,9956119,0.0
HSC-2,44137675,1.0
HSC-2,25222038,1.0
HSC-2,11713159,1.0
HSC-2,46907787,0.0
HSC-2,560326,0.0
HSC-2,3005532,1.0
HSC-2,10027278,0.0
HSC-2,5208,1.0
HSC-2,10196499,0.0
HSC-2,3218,0.0
HSC-2,3463933,0.0
HSC-2,6753378,0.0
HSC-2,521106,0.0
HSC-2,3385,0.0
HSC-2,446378,0.0
HSC-2,11404337,1.0
HSC-2,24785538,0.0
HSC-2,82146,0.0
HSC-2,54676905,0.0
HSC-2,11617559,0.0
HSC-2,8249,0.0
HSC-2,5280757,0.0
HSC-2,10113978,0.0
HSC-2,448013,1.0
HSC-2,9926054,0.0
HSC-2,159324,0.0
HSC-2,25126798,0.0
HSC-2,10109823,0.0
HSC-2,11338033,0.0
HSC-2,9952773,0.0
HSC-2,11754511,0.0
HSC-2,11647372,0.0
HSC-2,5289247,0.0
HSC-2,46885626,0.0
HSC-2,11373846,0.0
HSC-2,46224516,0.0
HSC-2,9874913,0.0
HSC-2,704473,0.0
HSC-2,53340664,0.0
HSC-2,11634725,0.0
HSC-2,11493598,0.0
HSC-2,53394750,0.0
HSC-2,42640,0.0
HSC-2,24894414,0.0
HSC-2,6918848,0.0
HSC-2,24756910,0.0
HSC-2,24951314,0.0
HSC-2,46931012,0.0
HSC-2,56965967,0.0
HSC-2,10451420,0.0
HSC-2,44143370,0.0
HSC-2,10074640,0.0
HSC-2,25195352,0.0
HSC-2,16747388,0.0
HSC-2,9868037,0.0
HSC-2,44224160,0.0
HSC-2,25257557,0.0
HSC-2,46191454,0.0
HSC-2,9884685,0.0
HSC-2,6852167,0.0
HSC-2,9967941,0.0
HSC-2,9903786,0.0
HSC-2,9810884,0.0
HSC-2,9956222,0.0
HSC-2,16725726,0.0
HSC-2,24772860,0.0
HSC-2,447912,0.0
HSC-2,66577006,0.0
HSC-2,24360,0.0
HSC-2,6710780,0.0
HSC-2,84691,0.0
HSC-2,6253,0.0
HSC-2,148124,1.0
HSC-2,126941,0.0
HSC-2,123631,1.0
HSC-2,5311,0.0
HSC-2,644241,0.0
HSC-2,6918454,0.0
HSC-2,6918289,0.0
HSC-2,23725625,0.0
HSC-2,5328940,0.0
HSC-2,216326,0.0
HSC-2,6450551,0.0
HSC-2,11152667,0.0
HSC-2,10341154,0.0
HSC-2,5278396,0.0
HSC-2,300471,0.0
HSC-2,10184653,1.0
HSC-2,24776445,0.0
HSC-2,11624601,0.0
HSC-2,681640,0.0
HSC-2,44450571,0.0
HSC-2,46930998,0.0
HSC-2,25262965,0.0
HSC-2,11316960,0.0
HSC-2,2314623,0.0
HSC-2,85668777,1.0
HSC-2,46843772,0.0
HSC-2,2733526,0.0
HSC-2,71271629,0.0
HSC-2,54685215,1.0
HSC-2,9863776,0.0
HSC-2,57339144,1.0
HSC-2,56962337,0.0
HSC-2,11707110,0.0
HSC-2,44462760,0.0
HSC-2,5394,0.0
HSC-2,5460769,1.0
HSC-2,104842,1.0
KG-1,176870,0.0
KG-1,5384616,0.0
KG-1,5329102,0.0
KG-1,10461815,0.0
KG-1,462382,0.0
KG-1,36314,0.0
KG-1,11676786,0.0
KG-1,216239,1.0
KG-1,5291,0.0
KG-1,16038120,0.0
KG-1,11626560,0.0
KG-1,76044,0.0
KG-1,16760646,0.0
KG-1,3062316,0.0
KG-1,5311510,0.0
KG-1,644215,0.0
KG-1,24825971,0.0
KG-1,9549184,0.0
KG-1,11844351,0.0
KG-1,49821040,0.0
KG-1,11364421,0.0
KG-1,10390396,0.0
KG-1,20635522,0.0
KG-1,16663089,0.0
KG-1,4993,0.0
KG-1,49836027,0.0
KG-1,10172943,0.0
KG-1,9826308,0.0
KG-1,7251185,0.0
KG-1,9907093,0.0
KG-1,387447,0.0
KG-1,46844147,0.0
KG-1,5717801,0.0
KG-1,208908,0.0
KG-1,16095342,0.0
KG-1,31703,0.0
KG-1,36462,0.0
KG-1,60750,0.0
KG-1,5311497,0.0
KG-1,5459322,0.0
KG-1,2375,0.0
KG-1,4263900,0.0
KG-1,44551660,0.0
KG-1,9956119,0.0
KG-1,44137675,0.0
KG-1,25222038,0.0
KG-1,11713159,0.0
KG-1,46907787,0.0
KG-1,560326,0.0
KG-1,3005532,0.0
KG-1,10027278,0.0
KG-1,5208,0.0
KG-1,10196499,0.0
KG-1,3218,0.0
KG-1,3463933,0.0
KG-1,6753378,0.0
KG-1,521106,0.0
KG-1,3385,0.0
KG-1,446378,0.0
KG-1,11404337,0.0
KG-1,24785538,0.0
KG-1,82146,0.0
KG-1,54676905,0.0
KG-1,11617559,0.0
KG-1,8249,1.0
KG-1,5280757,0.0
KG-1,10113978,1.0
KG-1,448013,0.0
KG-1,9926054,0.0
KG-1,159324,0.0
KG-1,25126798,1.0
KG-1,10109823,0.0
KG-1,11338033,0.0
KG-1,9952773,0.0
KG-1,11754511,0.0
KG-1,11647372,0.0
KG-1,5289247,0.0
KG-1,46885626,0.0
KG-1,11373846,0.0
KG-1,46224516,0.0
KG-1,9874913,1.0
KG-1,704473,0.0
KG-1,53340664,1.0
KG-1,11634725,0.0
KG-1,11493598,1.0
KG-1,53394750,1.0
KG-1,42640,0.0
KG-1,24894414,0.0
KG-1,6918848,0.0
KG-1,24756910,0.0
KG-1,24951314,0.0
KG-1,46931012,1.0
KG-1,56965967,0.0
KG-1,10451420,1.0
KG-1,44143370,0.0
KG-1,10074640,1.0
KG-1,25195352,0.0
KG-1,16747388,0.0
KG-1,9868037,1.0
KG-1,44224160,1.0
KG-1,25257557,1.0
KG-1,46191454,0.0
KG-1,9884685,0.0
KG-1,6852167,0.0
KG-1,9967941,0.0
KG-1,9903786,1.0
KG-1,9810884,1.0
KG-1,9956222,0.0
KG-1,16725726,0.0
KG-1,24772860,0.0
KG-1,447912,1.0
KG-1,66577006,1.0
KG-1,5278396,0.0
KG-1,11624601,0.0
KG-1,681640,0.0
KG-1,44450571,0.0
KG-1,46930998,0.0
KG-1,25262965,0.0
KG-1,11316960,0.0
KG-1,2314623,0.0
KG-1,85668777,0.0
KG-1,51371303,0.0
KG-1,11455910,0.0
KG-1,2733526,0.0
KG-1,71271629,0.0
KG-1,54685215,0.0
KG-1,9863776,1.0
KG-1,57339144,1.0
KG-1,56962337,0.0
KG-1,11707110,0.0
KG-1,44462760,1.0
KG-1,5394,0.0
MDA-MB-157,31703,0.0
MDA-MB-157,36462,0.0
MDA-MB-157,60750,0.0
MDA-MB-157,5311497,0.0
MDA-MB-157,5459322,0.0
MDA-MB-157,2375,0.0
MDA-MB-157,4263900,0.0
MDA-MB-157,44551660,0.0
MDA-MB-157,9956119,0.0
MDA-MB-157,44137675,0.0
MDA-MB-157,25222038,0.0
MDA-MB-157,11713159,0.0
MDA-MB-157,46907787,0.0
MDA-MB-157,560326,0.0
MDA-MB-157,3005532,0.0
MDA-MB-157,10027278,0.0
MDA-MB-157,5208,0.0
MDA-MB-157,10196499,0.0
MDA-MB-157,3218,0.0
MDA-MB-157,3463933,0.0
MDA-MB-157,6753378,0.0
MDA-MB-157,521106,0.0
MDA-MB-157,3385,0.0
MDA-MB-157,446378,0.0
MDA-MB-157,11404337,0.0
MDA-MB-157,24785538,0.0
MDA-MB-157,82146,0.0
MDA-MB-157,54676905,0.0
MDA-MB-157,11617559,0.0
MDA-MB-157,8249,0.0
MDA-MB-157,5280757,0.0
MDA-MB-157,10113978,0.0
MDA-MB-157,448013,0.0
MDA-MB-157,9926054,0.0
MDA-MB-157,159324,0.0
MDA-MB-157,25126798,0.0
MDA-MB-157,10109823,0.0
MDA-MB-157,11338033,0.0
MDA-MB-157,9952773,0.0
MDA-MB-157,11754511,0.0
MDA-MB-157,11647372,0.0
MDA-MB-157,5289247,0.0
MDA-MB-157,46885626,0.0
MDA-MB-157,11373846,0.0
MDA-MB-157,46224516,0.0
MDA-MB-157,9874913,0.0
MDA-MB-157,704473,0.0
MDA-MB-157,53340664,0.0
MDA-MB-157,11634725,0.0
MDA-MB-157,11493598,0.0
MDA-MB-157,53394750,0.0
MDA-MB-157,42640,0.0
MDA-MB-157,24894414,0.0
MDA-MB-157,6918848,0.0
MDA-MB-157,24756910,0.0
MDA-MB-157,24951314,0.0
MDA-MB-157,46931012,0.0
MDA-MB-157,56965967,0.0
MDA-MB-157,10451420,0.0
MDA-MB-157,44143370,0.0
MDA-MB-157,10074640,0.0
MDA-MB-157,25195352,0.0
MDA-MB-157,16747388,0.0
MDA-MB-157,9868037,0.0
MDA-MB-157,44224160,0.0
MDA-MB-157,25257557,0.0
MDA-MB-157,46191454,0.0
MDA-MB-157,9884685,0.0
MDA-MB-157,6852167,0.0
MDA-MB-157,9967941,0.0
MDA-MB-157,9903786,0.0
MDA-MB-157,9810884,0.0
MDA-MB-157,9956222,0.0
MDA-MB-157,16725726,0.0
MDA-MB-157,24772860,0.0
MDA-MB-157,447912,0.0
MDA-MB-157,66577006,0.0
MDA-MB-157,5278396,0.0
MDA-MB-157,11624601,0.0
MDA-MB-157,681640,0.0
MDA-MB-157,44450571,0.0
MDA-MB-157,46930998,0.0
MDA-MB-157,25262965,0.0
MDA-MB-157,11316960,0.0
MDA-MB-157,2314623,0.0
MDA-MB-157,85668777,0.0
MDA-MB-157,51371303,0.0
MDA-MB-157,11455910,0.0
MDA-MB-157,2733526,0.0
MDA-MB-157,71271629,0.0
MDA-MB-157,54685215,0.0
MDA-MB-157,9863776,0.0
MDA-MB-157,57339144,0.0
MDA-MB-157,56962337,0.0
MDA-MB-157,11707110,0.0
MDA-MB-157,44462760,0.0
MDA-MB-157,5394,0.0
MDA-MB-157,5460769,0.0
MDA-MB-157,104842,0.0
LB771-HNC,176870,1.0
LB771-HNC,5384616,0.0
LB771-HNC,5329102,0.0
LB771-HNC,10461815,0.0
LB771-HNC,462382,1.0
LB771-HNC,36314,0.0
LB771-HNC,11676786,0.0
LB771-HNC,216239,0.0
LB771-HNC,5291,0.0
LB771-HNC,16038120,0.0
LB771-HNC,11626560,0.0
LB771-HNC,76044,0.0
LB771-HNC,16760646,0.0
LB771-HNC,3062316,0.0
LB771-HNC,5311510,0.0
LB771-HNC,644215,0.0
LB771-HNC,24825971,0.0
LB771-HNC,9549184,1.0
LB771-HNC,11844351,0.0
LB771-HNC,49821040,0.0
LB771-HNC,11364421,0.0
LB771-HNC,10390396,1.0
LB771-HNC,20635522,0.0
LB771-HNC,16663089,0.0
LB771-HNC,4993,0.0
LB771-HNC,49836027,0.0
LB771-HNC,10172943,0.0
LB771-HNC,9826308,0.0
LB771-HNC,7251185,0.0
LB771-HNC,9907093,0.0
LB771-HNC,387447,1.0
LB771-HNC,46844147,0.0
LB771-HNC,5717801,0.0
LB771-HNC,208908,1.0
LB771-HNC,16095342,0.0
LB771-HNC,31703,0.0
LB771-HNC,36462,0.0
LB771-HNC,60750,0.0
LB771-HNC,5311497,0.0
LB771-HNC,5459322,0.0
LB771-HNC,2375,0.0
LB771-HNC,4263900,0.0
LB771-HNC,44551660,0.0
LB771-HNC,9956119,0.0
LB771-HNC,44137675,0.0
LB771-HNC,25222038,1.0
LB771-HNC,11713159,0.0
LB771-HNC,46907787,0.0
LB771-HNC,560326,0.0
LB771-HNC,3005532,0.0
LB771-HNC,10027278,0.0
LB771-HNC,5208,0.0
LB771-HNC,10196499,0.0
LB771-HNC,3218,0.0
LB771-HNC,3463933,0.0
LB771-HNC,6753378,0.0
LB771-HNC,521106,0.0
LB771-HNC,3385,0.0
LB771-HNC,446378,0.0
LB771-HNC,11404337,0.0
LB771-HNC,24785538,1.0
LB771-HNC,82146,1.0
LB771-HNC,54676905,0.0
LB771-HNC,11617559,0.0
LB771-HNC,8249,0.0
LB771-HNC,5280757,0.0
LB771-HNC,10113978,0.0
LB771-HNC,448013,0.0
LB771-HNC,9926054,0.0
LB771-HNC,159324,0.0
LB771-HNC,25126798,0.0
LB771-HNC,10109823,0.0
LB771-HNC,11338033,0.0
LB771-HNC,9952773,0.0
LB771-HNC,11754511,0.0
LB771-HNC,11647372,0.0
LB771-HNC,5289247,0.0
LB771-HNC,46885626,0.0
LB771-HNC,11373846,0.0
LB771-HNC,46224516,0.0
LB771-HNC,9874913,0.0
LB771-HNC,704473,0.0
LB771-HNC,53340664,0.0
LB771-HNC,11634725,0.0
LB771-HNC,11493598,0.0
LB771-HNC,53394750,0.0
LB771-HNC,42640,0.0
LB771-HNC,24894414,0.0
LB771-HNC,6918848,0.0
LB771-HNC,24756910,0.0
LB771-HNC,24951314,0.0
LB771-HNC,46931012,0.0
LB771-HNC,56965967,0.0
LB771-HNC,10451420,0.0
LB771-HNC,44143370,0.0
LB771-HNC,10074640,0.0
LB771-HNC,25195352,0.0
LB771-HNC,16747388,0.0
LB771-HNC,9868037,0.0
LB771-HNC,44224160,0.0
LB771-HNC,25257557,0.0
LB771-HNC,46191454,0.0
LB771-HNC,9884685,0.0
LB771-HNC,6852167,0.0
LB771-HNC,9967941,0.0
LB771-HNC,9903786,0.0
LB771-HNC,9810884,0.0
LB771-HNC,9956222,0.0
LB771-HNC,16725726,0.0
LB771-HNC,24772860,0.0
LB771-HNC,447912,0.0
LB771-HNC,66577006,0.0
LB771-HNC,6710780,0.0
LB771-HNC,84691,0.0
LB771-HNC,6253,0.0
LB771-HNC,148124,0.0
LB771-HNC,126941,0.0
LB771-HNC,123631,1.0
LB771-HNC,5311,0.0
LB771-HNC,644241,0.0
LB771-HNC,23725625,0.0
LB771-HNC,5328940,1.0
LB771-HNC,216326,1.0
LB771-HNC,6450551,0.0
LB771-HNC,11152667,0.0
LB771-HNC,10341154,0.0
LB771-HNC,5278396,0.0
LB771-HNC,300471,0.0
LB771-HNC,10184653,0.0
LB771-HNC,24776445,0.0
LB771-HNC,11624601,0.0
LB771-HNC,681640,0.0
LB771-HNC,44450571,0.0
LB771-HNC,46930998,0.0
LB771-HNC,25262965,0.0
LB771-HNC,11316960,1.0
LB771-HNC,2314623,0.0
LB771-HNC,85668777,0.0
LB771-HNC,51371303,0.0
LB771-HNC,11455910,0.0
LB771-HNC,46843772,0.0
LB771-HNC,2733526,0.0
LB771-HNC,71271629,0.0
LB771-HNC,54685215,0.0
LB771-HNC,9863776,0.0
LB771-HNC,57339144,0.0
LB771-HNC,56962337,0.0
LB771-HNC,11707110,0.0
LB771-HNC,44462760,0.0
LB771-HNC,5394,0.0
LB771-HNC,5460769,0.0
LB771-HNC,104842,0.0
SW13,31703,0.0
SW13,36462,0.0
SW13,5311497,0.0
SW13,5459322,0.0
SW13,2375,0.0
SW13,4263900,0.0
SW13,44551660,0.0
SW13,9956119,0.0
SW13,44137675,0.0
SW13,25222038,0.0
SW13,11713159,0.0
SW13,46907787,0.0
SW13,560326,0.0
SW13,3005532,1.0
SW13,10027278,0.0
SW13,5208,0.0
SW13,10196499,0.0
SW13,3218,0.0
SW13,3463933,0.0
SW13,6753378,0.0
SW13,521106,0.0
SW13,3385,0.0
SW13,446378,0.0
SW13,11404337,0.0
SW13,24785538,0.0
SW13,82146,0.0
SW13,54676905,1.0
SW13,11617559,0.0
SW13,8249,0.0
SW13,5280757,0.0
SW13,10113978,0.0
SW13,448013,0.0
SW13,9926054,0.0
SW13,159324,0.0
SW13,25126798,0.0
SW13,10109823,0.0
SW13,11338033,0.0
SW13,9952773,0.0
SW13,11754511,0.0
SW13,11647372,0.0
SW13,5289247,0.0
SW13,46885626,0.0
SW13,11373846,0.0
SW13,46224516,0.0
SW13,9874913,0.0
SW13,704473,0.0
SW13,53340664,0.0
SW13,11634725,0.0
SW13,11493598,0.0
SW13,53394750,0.0
SW13,42640,0.0
SW13,24894414,0.0
SW13,6918848,0.0
SW13,24756910,0.0
SW13,24951314,0.0
SW13,46931012,0.0
SW13,56965967,0.0
SW13,10451420,0.0
SW13,44143370,0.0
SW13,10074640,0.0
SW13,25195352,0.0
SW13,16747388,0.0
SW13,9868037,0.0
SW13,44224160,0.0
SW13,25257557,0.0
SW13,46191454,0.0
SW13,9884685,0.0
SW13,6852167,0.0
SW13,9967941,0.0
SW13,9903786,0.0
SW13,9810884,0.0
SW13,9956222,0.0
SW13,16725726,0.0
SW13,24772860,0.0
SW13,447912,0.0
SW13,66577006,0.0
SW13,24360,0.0
SW13,6710780,0.0
SW13,84691,0.0
SW13,6253,0.0
SW13,148124,0.0
SW13,126941,0.0
SW13,123631,0.0
SW13,5311,0.0
SW13,644241,0.0
SW13,6918454,0.0
SW13,6918289,0.0
SW13,23725625,0.0
SW13,5328940,1.0
SW13,216326,0.0
SW13,6450551,0.0
SW13,11152667,0.0
SW13,10341154,0.0
SW13,5278396,0.0
SW13,300471,0.0
SW13,10184653,1.0
SW13,24776445,0.0
SW13,11624601,0.0
SW13,681640,0.0
SW13,44450571,0.0
SW13,25262965,0.0
SW13,2314623,0.0
SW13,85668777,0.0
SW13,51371303,1.0
SW13,11455910,1.0
SW13,2733526,0.0
SW13,71271629,0.0
SW13,54685215,0.0
SW13,9863776,1.0
SW13,57339144,0.0
SW13,56962337,0.0
SW13,11707110,0.0
SW13,44462760,0.0
SW13,5394,0.0
SW13,5460769,1.0
SW13,104842,0.0
NCI-H716,176870,0.0
NCI-H716,5384616,0.0
NCI-H716,5329102,0.0
NCI-H716,10461815,0.0
NCI-H716,462382,0.0
NCI-H716,36314,0.0
NCI-H716,11676786,0.0
NCI-H716,216239,0.0
NCI-H716,5291,0.0
NCI-H716,16038120,0.0
NCI-H716,11626560,0.0
NCI-H716,76044,0.0
NCI-H716,16760646,0.0
NCI-H716,3062316,0.0
NCI-H716,5311510,0.0
NCI-H716,644215,0.0
NCI-H716,24825971,0.0
NCI-H716,9549184,0.0
NCI-H716,11844351,0.0
NCI-H716,49821040,0.0
NCI-H716,11364421,0.0
NCI-H716,10390396,0.0
NCI-H716,20635522,0.0
NCI-H716,16663089,0.0
NCI-H716,4993,0.0
NCI-H716,49836027,0.0
NCI-H716,10172943,0.0
NCI-H716,9826308,0.0
NCI-H716,7251185,0.0
NCI-H716,9907093,0.0
NCI-H716,387447,0.0
NCI-H716,46844147,0.0
NCI-H716,5717801,0.0
NCI-H716,208908,0.0
NCI-H716,16095342,0.0
NCI-H716,31703,0.0
NCI-H716,36462,0.0
NCI-H716,60750,0.0
NCI-H716,5311497,0.0
NCI-H716,5459322,0.0
NCI-H716,2375,0.0
NCI-H716,4263900,0.0
NCI-H716,44551660,0.0
NCI-H716,9956119,0.0
NCI-H716,44137675,0.0
NCI-H716,25222038,0.0
NCI-H716,11713159,0.0
NCI-H716,46907787,0.0
NCI-H716,560326,0.0
NCI-H716,3005532,0.0
NCI-H716,10027278,0.0
NCI-H716,5208,0.0
NCI-H716,10196499,0.0
NCI-H716,3218,0.0
NCI-H716,3463933,0.0
NCI-H716,6753378,0.0
NCI-H716,521106,0.0
NCI-H716,3385,0.0
NCI-H716,446378,0.0
NCI-H716,11404337,0.0
NCI-H716,24785538,0.0
NCI-H716,82146,0.0
NCI-H716,54676905,0.0
NCI-H716,11617559,0.0
NCI-H716,8249,0.0
NCI-H716,5280757,0.0
NCI-H716,10113978,1.0
NCI-H716,448013,0.0
NCI-H716,9926054,1.0
NCI-H716,159324,0.0
NCI-H716,25126798,1.0
NCI-H716,10109823,0.0
NCI-H716,11338033,0.0
NCI-H716,9952773,0.0
NCI-H716,11754511,1.0
NCI-H716,11647372,0.0
NCI-H716,5289247,0.0
NCI-H716,46885626,1.0
NCI-H716,11373846,0.0
NCI-H716,46224516,0.0
NCI-H716,9874913,0.0
NCI-H716,704473,0.0
NCI-H716,53340664,1.0
NCI-H716,11634725,0.0
NCI-H716,11493598,0.0
NCI-H716,53394750,0.0
NCI-H716,42640,0.0
NCI-H716,24894414,0.0
NCI-H716,6918848,0.0
NCI-H716,24756910,0.0
NCI-H716,24951314,0.0
NCI-H716,46931012,1.0
NCI-H716,56965967,0.0
NCI-H716,10451420,1.0
NCI-H716,44143370,0.0
NCI-H716,10074640,0.0
NCI-H716,25195352,0.0
NCI-H716,16747388,0.0
NCI-H716,9868037,0.0
NCI-H716,44224160,0.0
NCI-H716,25257557,1.0
NCI-H716,46191454,0.0
NCI-H716,9884685,0.0
NCI-H716,6852167,0.0
NCI-H716,9967941,0.0
NCI-H716,9903786,0.0
NCI-H716,9810884,0.0
NCI-H716,9956222,0.0
NCI-H716,16725726,0.0
NCI-H716,24772860,0.0
NCI-H716,447912,0.0
NCI-H716,66577006,0.0
NCI-H716,6710780,0.0
NCI-H716,84691,0.0
NCI-H716,6253,0.0
NCI-H716,148124,0.0
NCI-H716,126941,0.0
NCI-H716,5311,1.0
NCI-H716,644241,1.0
NCI-H716,6918454,1.0
NCI-H716,6918289,0.0
NCI-H716,23725625,1.0
NCI-H716,5328940,0.0
NCI-H716,216326,1.0
