cell,drug,res
TCGA-HT-A5RA,5394,1.0
TCGA-QK-A8Z7,10339178,1.0
TCGA-QK-A8Z7,36314,1.0
TCGA-2G-AAFY,5360373,1.0
TCGA-2G-AAFY,5460033,1.0
TCGA-2G-AAFY,36462,1.0
TCGA-VQ-A91N,3385,0.0
TCGA-EA-A4BA,10339178,1.0
TCGA-EA-A4BA,2907,1.0
TCGA-EA-A4BA,31703,1.0
TCGA-MH-A855,10339178,1.0
TCGA-MH-A855,135410875,1.0
TCGA-D3-A1Q9,657181,0.0
TCGA-A6-A56B,3385,1.0
TCGA-A6-A56B,135403648,1.0
TCGA-A6-A56B,9887053,1.0
TCGA-AA-3560,3385,1.0
TCGA-AA-3560,135403648,1.0
TCGA-AA-3560,9887053,1.0
TCGA-HT-8114,5394,1.0
TCGA-FB-A5VM,60750,0.0
TCGA-VS-A8QH,60750,1.0
TCGA-90-A59Q,5460033,1.0
TCGA-F4-6806,60953,1.0
TCGA-F4-6806,5746,1.0
TCGA-50-5072,10339178,0.0
TCGA-50-5072,36314,0.0
TCGA-QF-A5YT,5460033,1.0
TCGA-V5-AASV,10339178,1.0
TCGA-V5-AASV,36314,1.0
TCGA-GM-A4E0,60953,1.0
TCGA-GM-A4E0,2907,1.0
TCGA-GM-A4E0,148124,1.0
TCGA-GM-A4E0,41867,1.0
TCGA-GM-A4E0,3385,1.0
TCGA-KK-A8I9,657181,1.0
TCGA-AA-3971,3385,1.0
TCGA-AA-3971,135403648,1.0
TCGA-AA-3971,9887053,1.0
TCGA-KN-8428,216239,0.0
TCGA-E9-A1RI,657181,1.0
TCGA-N5-A4RM,10339178,0.0
TCGA-N5-A4RM,36314,0.0
TCGA-UF-A7JK,5460033,1.0
TCGA-CF-A47S,31703,1.0
TCGA-FD-A5BS,5460033,1.0
TCGA-FD-A5BS,60750,1.0
TCGA-CN-A63T,5460033,1.0
TCGA-3A-A9IC,3385,0.0
TCGA-49-AAR4,10339178,1.0
TCGA-49-AAR4,36314,1.0
TCGA-E9-A3X8,2907,1.0
TCGA-E9-A3X8,31703,1.0
TCGA-E9-A3X8,3385,1.0
TCGA-CN-A6V6,5460033,1.0
TCGA-IE-A6BZ,31703,1.0
TCGA-IE-A6BZ,446541,1.0
TCGA-UD-AAC1,10339178,0.0
TCGA-UD-AAC1,60750,0.0
TCGA-VS-A8QM,5460033,0.0
TCGA-A8-A09M,36314,1.0
TCGA-2G-AAFN,5460033,1.0
TCGA-2G-AAFN,36462,1.0
TCGA-2G-AAG9,5360373,1.0
TCGA-2G-AAG9,5460033,1.0
TCGA-2G-AAG9,36462,1.0
TCGA-DK-A6B6,5460033,1.0
TCGA-DK-A6B6,60750,1.0
TCGA-BH-A0W7,2187,1.0
TCGA-BH-A0W7,2907,1.0
TCGA-BH-A0W7,148124,1.0
TCGA-BH-A0W7,2733526,1.0
TCGA-UC-A7PI,5460033,1.0
TCGA-EB-A6QY,10339178,1.0
TCGA-EB-A6QY,135398738,1.0
TCGA-QK-A6IF,10339178,1.0
TCGA-QK-A6IF,36314,1.0
TCGA-XF-A9SY,10339178,0.0
TCGA-XF-A9SY,60750,0.0
TCGA-86-8076,5460033,1.0
TCGA-86-8076,36462,1.0
TCGA-A4-A57E,6442177,0.0
TCGA-DB-A4XD,5394,1.0
TCGA-BR-A4IV,60953,1.0
TCGA-BR-A4IV,5743,1.0
TCGA-BR-A4IV,41867,1.0
TCGA-BR-A4IV,9887053,1.0
TCGA-VV-A829,5394,0.0
TCGA-BR-A4IY,60953,1.0
TCGA-BR-A4IY,5743,1.0
TCGA-BR-A4IY,41867,1.0
TCGA-BR-A4IY,9887053,1.0
TCGA-CQ-A4CH,5460033,1.0
TCGA-A8-A08I,2907,1.0
TCGA-A8-A08I,41867,1.0
TCGA-A8-A08I,3385,1.0
TCGA-LI-A67I,31703,0.0
TCGA-VQ-A91Z,3385,1.0
TCGA-VQ-A91Z,135403648,1.0
TCGA-DU-A76R,5394,0.0
TCGA-BR-8367,36462,1.0
TCGA-BR-8367,9887053,0.0
TCGA-NF-A4WX,10339178,1.0
TCGA-NF-A4WX,36314,1.0
TCGA-S9-A7R7,2578,0.0
TCGA-S9-A7R7,5394,0.0
TCGA-2G-AAFH,5360373,1.0
TCGA-2G-AAFH,5460033,1.0
TCGA-2G-AAFH,36462,1.0
TCGA-AA-3844,60953,0.0
TCGA-AA-3844,3385,0.0
TCGA-AA-3844,135403648,0.0
TCGA-AA-3844,9887053,0.0
TCGA-CN-A498,10339178,1.0
TCGA-HU-A4GD,3385,0.0
TCGA-HU-A4GD,5746,0.0
TCGA-05-5425,10339178,0.0
TCGA-05-5425,123631,0.0
TCGA-05-5425,36314,0.0
TCGA-3A-A9I5,3385,1.0
TCGA-3A-A9I5,60750,1.0
TCGA-IW-A3M4,148124,1.0
TCGA-XT-AASU,5460033,0.0
TCGA-XT-AASU,135410875,0.0
TCGA-G2-AA3D,5460033,0.0
TCGA-G2-AA3D,31703,0.0
TCGA-G2-AA3D,176870,1.0
TCGA-G2-AA3D,126941,0.0
TCGA-G2-AA3D,13342,0.0
TCGA-GN-A8LK,10339178,0.0
TCGA-GN-A8LK,135398738,0.0
TCGA-T2-A6WX,10339178,0.0
TCGA-DU-A6S6,5394,0.0
TCGA-DK-A6B2,60750,0.0
TCGA-FG-8189,5394,0.0
TCGA-N5-A4RT,10339178,1.0
TCGA-N5-A4RT,5460033,1.0
TCGA-N5-A4RT,36314,1.0
TCGA-AG-3894,3385,1.0
TCGA-VS-A9UO,5460033,1.0
TCGA-G2-A2EF,5460033,1.0
TCGA-G2-A2EF,31703,1.0
TCGA-G2-A2EF,126941,1.0
TCGA-G2-A2EF,13342,1.0
TCGA-IN-7806,60953,1.0
TCGA-IN-7806,41867,1.0
TCGA-IN-7806,9887053,1.0
TCGA-QH-A6X8,5394,0.0
TCGA-AG-3893,3385,1.0
TCGA-AG-3893,135403648,1.0
TCGA-AA-3494,60953,0.0
TCGA-AA-3494,3385,1.0
TCGA-AA-3494,60838,0.0
TCGA-AA-3494,135403648,1.0
TCGA-AA-3494,9887053,1.0
TCGA-BR-8690,10339178,1.0
TCGA-BR-8690,36462,1.0
TCGA-BR-8690,3385,1.0
TCGA-BR-8690,135403648,1.0
TCGA-S9-A89V,5394,0.0
TCGA-VS-A9UC,5460033,0.0
TCGA-LK-A4O7,5460033,0.0
TCGA-LK-A4O7,135410875,0.0
TCGA-HT-8013,5394,0.0
TCGA-3B-A9HZ,148124,0.0
TCGA-3B-A9HZ,60750,0.0
TCGA-3B-A9HZ,10113978,0.0
TCGA-2Y-A9GV,216239,0.0
TCGA-IQ-7630,148124,1.0
TCGA-BR-8362,5460033,0.0
TCGA-BR-8362,36462,1.0
TCGA-D7-A748,3385,0.0
TCGA-VQ-A922,3385,0.0
TCGA-DH-A7UU,5394,0.0
TCGA-EY-A54A,10339178,1.0
TCGA-EY-A54A,36314,1.0
TCGA-64-5778,176870,0.0
TCGA-EO-A2CG,10339178,1.0
TCGA-EO-A2CG,36314,1.0
TCGA-GM-A2DA,2907,1.0
TCGA-GM-A2DA,148124,0.0
TCGA-GM-A2DA,31703,1.0
TCGA-GM-A2DA,3385,1.0
TCGA-GM-A2DA,6445540,0.0
TCGA-GM-A2DA,208908,0.0
TCGA-GM-A2DA,3902,0.0
TCGA-GM-A2DA,11683,0.0
TCGA-GM-A2DA,126941,1.0
TCGA-GM-A2DA,36314,0.0
TCGA-GM-A2DA,2733526,0.0
TCGA-GM-A2DA,108150,0.0
TCGA-GM-A2DA,13342,1.0
TCGA-GM-A2DA,5311497,0.0
TCGA-69-A59K,5460033,0.0
TCGA-69-A59K,135410875,0.0
TCGA-IR-A3LA,5460033,1.0
TCGA-IR-A3LA,3385,1.0
TCGA-2G-AAFE,5460033,1.0
TCGA-2G-AAFE,36462,1.0
TCGA-2G-AAFE,3690,1.0
TCGA-62-8398,10339178,1.0
TCGA-62-8398,5311497,1.0
TCGA-TM-A84C,5394,0.0
TCGA-DD-A1EJ,216239,0.0
TCGA-2G-AAFO,5360373,1.0
TCGA-2G-AAFO,5460033,1.0
TCGA-2G-AAFO,36462,1.0
TCGA-A2-A4S2,2907,1.0
TCGA-A2-A4S2,31703,1.0
TCGA-A2-A4S2,36314,1.0
TCGA-DU-8161,60838,0.0
TCGA-EB-A3XC,135398738,1.0
TCGA-S9-A7R1,5394,0.0
TCGA-AA-3562,3385,1.0
TCGA-AA-3562,135403648,1.0
TCGA-AA-3562,9887053,1.0
TCGA-LL-A5YO,2907,1.0
TCGA-LL-A5YO,148124,1.0
TCGA-WE-AAA4,460612,1.0
TCGA-KK-A7B4,2375,0.0
TCGA-VS-A8EJ,5460033,0.0
TCGA-VS-A8EJ,3385,0.0
TCGA-E3-A3E0,5920,1.0
TCGA-XX-A899,2907,1.0
TCGA-XX-A899,148124,1.0
TCGA-N9-A4Q1,10339178,0.0
TCGA-N9-A4Q1,5460033,1.0
TCGA-CN-A6UY,10339178,1.0
TCGA-CF-A47T,10339178,0.0
TCGA-CF-A47T,3385,0.0
TCGA-97-8547,10339178,1.0
TCGA-97-8547,36314,1.0
TCGA-CE-A482,31703,1.0
TCGA-2G-AAHA,5360373,1.0
TCGA-2G-AAHA,5460033,1.0
TCGA-2G-AAHA,36462,1.0
TCGA-QF-A5YS,10339178,1.0
TCGA-QF-A5YS,36314,1.0
TCGA-N5-A59F,10339178,1.0
TCGA-N5-A59F,36314,1.0
TCGA-A6-A5ZU,3385,1.0
TCGA-A6-A5ZU,135403648,1.0
TCGA-A6-A5ZU,9887053,1.0
TCGA-EE-A3AF,104799,0.0
TCGA-53-A4EZ,5460033,1.0
TCGA-53-A4EZ,5311497,1.0
TCGA-XE-A8H1,5360373,1.0
TCGA-XE-A8H1,36462,1.0
TCGA-XE-A8H1,23939,1.0
TCGA-G2-AA3C,5460033,0.0
TCGA-G2-AA3C,60750,0.0
TCGA-BG-A2L7,10339178,1.0
TCGA-VM-A8CE,5394,0.0
TCGA-VM-A8CE,5978,0.0
TCGA-BT-A3PJ,10339178,0.0
TCGA-LK-A4NW,10339178,0.0
TCGA-LK-A4NW,5460033,0.0
TCGA-LK-A4NW,60750,0.0
TCGA-EE-A2MD,135398738,0.0
TCGA-DB-A64P,5394,0.0
TCGA-Q3-A5QY,60750,1.0
TCGA-DU-A76K,5394,0.0
TCGA-56-A4BW,10339178,1.0
TCGA-56-A4BW,36314,1.0
TCGA-3E-AAAZ,148124,1.0
TCGA-3E-AAAZ,60750,1.0
TCGA-VQ-AA6G,3385,0.0
TCGA-AG-A01W,3385,1.0
TCGA-F2-A44H,60953,1.0
TCGA-F2-A44H,60750,1.0
TCGA-HL-7533,60953,1.0
TCGA-HL-7533,5460033,1.0
TCGA-HL-7533,148124,1.0
TCGA-IB-7889,60750,0.0
TCGA-SH-A7BH,5460033,0.0
TCGA-SH-A7BH,135410875,0.0
TCGA-A7-A4SE,2907,1.0
TCGA-A7-A4SE,31703,1.0
TCGA-A7-A4SE,36314,1.0
TCGA-HW-8321,5394,0.0
TCGA-DX-AB3B,31703,1.0
TCGA-YL-A8HL,2375,1.0
TCGA-YL-A8HL,657181,1.0
TCGA-EY-A3QX,10339178,1.0
TCGA-EY-A3QX,36314,1.0
TCGA-FG-A6J3,5394,0.0
TCGA-FI-A2EY,10339178,1.0
TCGA-FI-A2EY,36314,1.0
TCGA-DB-A64V,5394,0.0
TCGA-E5-A4U1,148124,0.0
TCGA-QH-A65Z,3950,0.0
TCGA-QH-A65Z,4915,0.0
TCGA-QH-A65Z,5978,0.0
TCGA-IN-8462,60953,0.0
TCGA-IN-8462,41867,0.0
TCGA-IN-8462,9887053,0.0
TCGA-IN-8462,36314,0.0
TCGA-2G-AAKD,5360373,1.0
TCGA-2G-AAKD,5460033,1.0
TCGA-2G-AAKD,36462,1.0
TCGA-DD-A11D,216239,0.0
TCGA-VS-A9V1,5460033,0.0
TCGA-G6-A8L6,6450551,0.0
TCGA-G6-A8L6,5329102,0.0
TCGA-A2-A4RY,2907,1.0
TCGA-A2-A4RY,148124,1.0
TCGA-A2-A4RY,31703,1.0
TCGA-AF-A56L,3385,1.0
TCGA-AF-A56L,135403648,1.0
TCGA-AF-A56L,9887053,1.0
TCGA-AA-3869,60953,1.0
TCGA-AA-3869,3385,1.0
TCGA-AA-3869,60838,1.0
TCGA-AA-3869,135403648,1.0
TCGA-GM-A2DB,2907,1.0
TCGA-GM-A2DB,41867,1.0
TCGA-GM-A2DB,3385,1.0
TCGA-GM-A2DB,36314,1.0
TCGA-L9-A7SV,5460033,1.0
TCGA-L9-A7SV,135410875,1.0
TCGA-3H-AB3T,3062316,0.0
TCGA-3H-AB3T,5311,0.0
TCGA-P5-A5F4,3950,1.0
TCGA-P5-A5F4,4915,1.0
TCGA-P5-A5F4,5978,1.0
TCGA-N6-A4VF,446541,1.0
TCGA-N6-A4VF,36314,1.0
TCGA-VS-A8QF,5460033,1.0
TCGA-VS-A8EH,5460033,1.0
TCGA-A8-A075,2907,1.0
TCGA-A8-A075,148124,1.0
TCGA-A8-A075,41867,1.0
TCGA-VQ-A8DZ,3385,0.0
TCGA-58-A46K,10339178,1.0
TCGA-58-A46K,5311497,1.0
TCGA-2G-AAKL,5360373,1.0
TCGA-2G-AAKL,5460033,1.0
TCGA-2G-AAKL,36462,1.0
TCGA-IQ-A61E,5460033,1.0
TCGA-BH-A2L8,2907,1.0
TCGA-NH-A6GA,3385,0.0
TCGA-NH-A6GA,60838,0.0
TCGA-NH-A6GA,135403648,0.0
TCGA-NH-A6GA,9887053,0.0
TCGA-VS-A9U6,5460033,0.0
TCGA-AJ-A3BD,10339178,1.0
TCGA-AJ-A3BD,36314,1.0
TCGA-VR-A8ER,5460033,1.0
TCGA-VR-A8ER,3385,1.0
TCGA-2G-AAG5,5360373,1.0
TCGA-2G-AAG5,5460033,1.0
TCGA-2G-AAG5,36462,1.0
TCGA-86-8671,5460033,1.0
TCGA-86-8671,36462,1.0
TCGA-EB-A5KH,5460033,1.0
TCGA-EB-A5KH,135398738,1.0
TCGA-EB-A5KH,13342,1.0
TCGA-IB-A5SO,60750,0.0
TCGA-90-A4EE,5460033,1.0
TCGA-90-A4EE,148124,1.0
TCGA-GM-A2DF,2907,1.0
TCGA-GM-A2DF,41867,1.0
TCGA-GM-A2DF,3385,1.0
TCGA-GM-A2DF,36314,1.0
TCGA-HU-8602,60953,1.0
TCGA-TN-A7HJ,5460033,1.0
TCGA-N9-A4Q3,10339178,1.0
TCGA-N9-A4Q3,31703,0.0
TCGA-N9-A4Q3,36314,1.0
TCGA-86-7713,5460033,1.0
TCGA-86-7713,36462,1.0
TCGA-GM-A5PV,2907,1.0
TCGA-GM-A5PV,148124,1.0
TCGA-55-A48Z,5460033,0.0
TCGA-55-A48Z,135410875,0.0
TCGA-KK-A8ID,657181,1.0
TCGA-BR-7959,36462,1.0
TCGA-EB-A5UL,5360373,1.0
TCGA-EB-A5UL,135398738,1.0
TCGA-EB-A5UL,13342,1.0
TCGA-G2-A2EL,36462,0.0
TCGA-G2-A2EL,36314,0.0
TCGA-73-A9RS,10339178,0.0
TCGA-73-A9RS,148124,0.0
TCGA-73-A9RS,36314,0.0
TCGA-73-A9RS,135410875,0.0
TCGA-95-A4VK,5460033,0.0
TCGA-95-A4VK,135410875,0.0
TCGA-N7-A59B,10339178,1.0
TCGA-N7-A59B,148124,1.0
TCGA-N7-A59B,36314,1.0
TCGA-GN-A4U4,6450551,1.0
TCGA-A2-A3XY,10339178,0.0
TCGA-A2-A3XY,2907,1.0
TCGA-A2-A3XY,148124,0.0
TCGA-A2-A3XY,31703,1.0
TCGA-A2-A3XY,60750,0.0
TCGA-A2-A3XY,36314,1.0
TCGA-VS-A9V3,5460033,1.0
TCGA-DB-A4XB,5394,0.0
TCGA-S9-A6TY,5394,0.0
TCGA-LL-A740,2907,1.0
TCGA-LL-A740,31703,1.0
TCGA-LL-A740,36314,1.0
TCGA-G3-A3CG,216239,0.0
TCGA-69-7974,10339178,0.0
TCGA-69-7974,135410875,0.0
TCGA-A6-2671,3385,0.0
TCGA-A6-2671,60838,0.0
TCGA-A6-2671,135403648,0.0
TCGA-BA-A4IF,5460033,1.0
TCGA-IS-A3KA,11683,0.0
TCGA-IS-A3KA,2733526,0.0
TCGA-AA-3542,3385,1.0
TCGA-AA-3542,135403648,1.0
TCGA-AA-3542,9887053,1.0
TCGA-BJ-A2N7,5819,0.0
TCGA-FR-A8YC,31703,0.0
TCGA-N9-A4Q8,10339178,0.0
TCGA-N9-A4Q8,36314,0.0
TCGA-DD-A4NS,216239,0.0
TCGA-DD-A4NS,5394,0.0
TCGA-DD-A4NS,11960529,0.0
TCGA-A8-A07C,2907,1.0
TCGA-A8-A07C,148124,1.0
TCGA-A8-A07C,41867,1.0
TCGA-A8-A07C,3385,1.0
TCGA-LL-A7SZ,2907,1.0
TCGA-LL-A7SZ,31703,1.0
TCGA-LL-A7SZ,2733526,1.0
TCGA-XF-AAMR,5460033,1.0
TCGA-XF-AAMR,60750,1.0
TCGA-N6-A4VG,10339178,1.0
TCGA-N6-A4VG,36314,1.0
TCGA-FU-A23L,5460033,1.0
TCGA-FP-7998,5460033,1.0
TCGA-FP-7998,3385,1.0
TCGA-QH-A65X,3950,0.0
TCGA-QH-A65X,4915,0.0
TCGA-QH-A65X,5394,0.0
TCGA-QH-A65X,5978,0.0
TCGA-SH-A7BC,10339178,1.0
TCGA-SH-A7BC,135410875,1.0
TCGA-AG-A00C,3385,1.0
TCGA-AG-A00C,135403648,1.0
TCGA-AG-A00C,9887053,1.0
TCGA-AG-A020,3385,1.0
TCGA-AG-A020,135403648,1.0
TCGA-AG-A020,9887053,1.0
TCGA-MZ-A7D7,5460033,1.0
TCGA-N8-A4PQ,10339178,1.0
TCGA-N8-A4PQ,36314,1.0
TCGA-VQ-A8PD,3385,0.0
TCGA-QK-A8Z9,10339178,1.0
TCGA-QK-A8Z9,36314,1.0
TCGA-HW-8322,5394,0.0
TCGA-43-A475,5460033,1.0
TCGA-43-A475,148124,1.0
TCGA-IA-A83W,2907,1.0
TCGA-IA-A83W,31703,1.0
TCGA-IA-A83W,5978,1.0
TCGA-W3-A825,5460033,1.0
TCGA-W3-A825,135398738,1.0
TCGA-W3-A825,2733526,1.0
TCGA-W3-A825,13342,1.0
TCGA-B5-A1MS,60750,0.0
TCGA-B5-A1MS,60700,0.0
TCGA-2Z-A9J3,5329102,0.0
TCGA-VQ-AA6F,3385,0.0
TCGA-EA-A44S,5360373,0.0
TCGA-EA-A44S,10339178,0.0
TCGA-EA-A44S,31703,0.0
TCGA-EA-A44S,60750,0.0
TCGA-A2-A3Y0,2187,1.0
TCGA-A2-A3Y0,2907,1.0
TCGA-A2-A3Y0,148124,1.0
TCGA-A2-A3Y0,31703,1.0
TCGA-A2-A3Y0,3902,1.0
TCGA-A8-A08P,2907,1.0
TCGA-A8-A08P,148124,1.0
TCGA-A8-A08P,31703,1.0
TCGA-A8-A08P,3385,1.0
TCGA-AZ-4616,60953,0.0
TCGA-BR-A4IU,5743,1.0
TCGA-BR-A4IU,41867,1.0
TCGA-BR-A4IU,9887053,1.0
TCGA-A7-A4SB,2907,1.0
TCGA-A7-A4SB,148124,1.0
TCGA-CR-7383,10339178,1.0
TCGA-CR-7383,36314,1.0
TCGA-B0-5107,5329102,0.0
TCGA-3H-AB3L,3062316,0.0
TCGA-HU-8249,60953,1.0
TCGA-05-5428,5460033,1.0
TCGA-05-5428,5311497,1.0
TCGA-A2-A3XW,2907,1.0
TCGA-A2-A3XW,31703,1.0
TCGA-A2-A3XW,36314,1.0
TCGA-VS-A9UY,5460033,0.0
TCGA-VW-A7QS,5394,1.0
TCGA-VQ-A8PB,3385,1.0
TCGA-FD-A3B4,5460033,1.0
TCGA-FD-A3B4,60750,1.0
TCGA-VS-A957,5460033,1.0
TCGA-YL-A9WK,657181,1.0
TCGA-NC-A5HO,10339178,1.0
TCGA-NC-A5HO,5311497,1.0
TCGA-RB-AA9M,60750,0.0
TCGA-DU-A76O,5394,0.0
TCGA-UF-A7JJ,5460033,1.0
TCGA-FP-8209,3385,1.0
TCGA-FP-8209,135403648,1.0
TCGA-69-7973,5460033,1.0
TCGA-69-7973,135410875,1.0
TCGA-HM-A4S6,5460033,1.0
TCGA-HT-8564,5394,0.0
TCGA-LL-A8F5,36314,1.0
TCGA-QT-A5XJ,60953,0.0
TCGA-QT-A5XJ,5394,0.0
TCGA-S3-AA14,2907,1.0
TCGA-S3-AA14,31703,1.0
TCGA-VS-A9U5,5460033,1.0
TCGA-VS-A9UR,5460033,1.0
TCGA-XF-AAN0,5460033,1.0
TCGA-XF-AAN0,17755248,1.0
TCGA-AA-3692,3385,0.0
TCGA-AA-3692,60838,0.0
TCGA-AA-3692,135403648,0.0
TCGA-IS-A3K7,31703,1.0
TCGA-KS-A4I3,5920,1.0
TCGA-GV-A40E,5460033,0.0
TCGA-GV-A40E,60750,0.0
TCGA-EB-A85J,135398738,1.0
TCGA-EB-A85J,5978,1.0
TCGA-D3-A1Q1,2907,0.0
TCGA-F1-A72C,60953,1.0
TCGA-BG-A2AE,10339178,1.0
TCGA-BG-A2AE,36314,1.0
TCGA-FD-A3SQ,5460033,0.0
TCGA-FD-A3SQ,60750,0.0
TCGA-L3-A524,5460033,1.0
TCGA-L3-A524,60750,1.0
TCGA-FJ-A3Z9,5460033,1.0
TCGA-FJ-A3Z9,60750,1.0
TCGA-A8-A095,2907,1.0
TCGA-A8-A095,31703,1.0
TCGA-A8-A095,3385,1.0
TCGA-CE-A481,31703,1.0
TCGA-ED-A459,3678,1.0
TCGA-A7-A6VW,2907,1.0
TCGA-A7-A6VW,31703,1.0
TCGA-A7-A6VW,36314,1.0
TCGA-2L-AAQE,60750,0.0
TCGA-DK-A3IQ,60750,0.0
TCGA-W3-AA1O,2578,0.0
TCGA-W3-AA1O,5460033,0.0
TCGA-W3-AA1O,135398738,0.0
TCGA-W3-AA1O,2733526,0.0
TCGA-YL-A8HJ,2375,1.0
TCGA-YL-A8HJ,5311128,1.0
TCGA-G2-A2EJ,5460033,0.0
TCGA-G2-A2EJ,446541,0.0
TCGA-G2-A2EJ,36314,0.0
TCGA-QS-A5YQ,10339178,1.0
TCGA-QS-A5YQ,5460033,1.0
TCGA-QS-A5YQ,36314,1.0
TCGA-B0-4844,5426,0.0
TCGA-N5-A4RJ,10339178,1.0
TCGA-N5-A4RJ,36314,1.0
TCGA-AA-3548,3385,1.0
TCGA-AA-3548,60838,1.0
TCGA-AA-3548,135403648,1.0
TCGA-EB-A3Y6,135398738,1.0
TCGA-3H-AB3K,3062316,1.0
TCGA-85-A50Z,5460033,1.0
TCGA-85-A50Z,36462,1.0
TCGA-N6-A4VC,10339178,0.0
TCGA-VS-A9U7,5460033,1.0
TCGA-EE-A2ML,135398738,0.0
TCGA-EE-A2ML,104799,0.0
TCGA-A8-A08G,2907,1.0
TCGA-A8-A08G,148124,1.0
TCGA-A8-A08G,41867,1.0
TCGA-A8-A08G,3385,1.0
TCGA-S9-A6WM,5394,0.0
TCGA-QG-A5YX,60953,1.0
TCGA-WB-A81Q,2907,0.0
TCGA-WB-A81Q,135398738,0.0
TCGA-WB-A81Q,60750,0.0
TCGA-WB-A81Q,5978,0.0
TCGA-MY-A5BD,5460033,1.0
TCGA-XF-AAN5,5460033,1.0
TCGA-XF-AAN5,60750,1.0
TCGA-E9-A5FK,2907,1.0
TCGA-E9-A5FK,3385,1.0
TCGA-E9-A5FK,126941,1.0
TCGA-62-A46U,10339178,1.0
TCGA-62-A46U,5311497,1.0
TCGA-VQ-A91Y,3385,0.0
TCGA-G3-A25S,216239,0.0
TCGA-G3-A25S,5329102,0.0
TCGA-DK-A3WW,5460033,1.0
TCGA-DK-A3WW,60750,1.0
TCGA-DK-A3WW,36314,1.0
TCGA-E9-A243,4674,0.0
TCGA-EW-A424,2907,1.0
TCGA-EW-A424,148124,1.0
TCGA-HT-A619,5394,1.0
TCGA-2G-AAGO,5360373,1.0
TCGA-2G-AAGO,5460033,1.0
TCGA-2G-AAGO,36462,1.0
TCGA-BR-8592,36462,1.0
TCGA-BR-8592,3385,1.0
TCGA-BR-8592,135403648,1.0
TCGA-EY-A4KR,10339178,0.0
TCGA-EY-A4KR,36314,0.0
TCGA-IG-A3YC,36462,0.0
TCGA-BA-A6DI,5460033,1.0
TCGA-V5-A7RC,10339178,0.0
TCGA-V5-A7RC,36314,0.0
TCGA-S9-A6TV,5394,0.0
TCGA-GV-A3QF,10339178,0.0
TCGA-GV-A3QF,60750,0.0
TCGA-DD-A1EH,31703,1.0
TCGA-DD-A1EH,216239,1.0
TCGA-73-7498,10339178,1.0
TCGA-73-7498,5460033,1.0
TCGA-73-7498,135410875,1.0
TCGA-EE-A3AD,53438230,0.0
TCGA-T2-A6WZ,9849735,0.0
TCGA-HZ-A49I,3385,0.0
TCGA-VQ-A8DU,3385,0.0
TCGA-BR-6706,36462,1.0
TCGA-BR-6706,3385,1.0
TCGA-BR-6706,135403648,1.0
TCGA-LK-A4O0,5460033,1.0
TCGA-DQ-7596,10339178,1.0
TCGA-DQ-7596,135410875,1.0
TCGA-XE-AANV,5360373,1.0
TCGA-XE-AANV,5460033,1.0
TCGA-XE-AANV,36462,1.0
TCGA-QG-A5YV,60953,1.0
TCGA-SC-A6LP,5460033,0.0
TCGA-SC-A6LP,135410875,0.0
TCGA-UB-A7MB,3385,0.0
TCGA-UB-A7MB,9887053,0.0
TCGA-UB-A7MB,216239,0.0
TCGA-KS-A4IC,5920,1.0
TCGA-UF-A7JF,5460033,1.0
TCGA-CU-A3YL,5460033,1.0
TCGA-CU-A3YL,60750,1.0
TCGA-3H-AB3U,3062316,0.0
TCGA-AX-A2HF,10339178,1.0
TCGA-AX-A2HF,36314,1.0
TCGA-FD-A43U,5460033,1.0
TCGA-FD-A43U,60750,1.0
TCGA-SH-A9CT,5460033,1.0
TCGA-SH-A9CT,135410875,1.0
TCGA-VQ-A91K,3385,1.0
TCGA-FD-A3SJ,10339178,0.0
TCGA-FD-A3SJ,5460033,0.0
TCGA-FD-A3SJ,31703,0.0
TCGA-FD-A3SJ,60750,0.0
TCGA-FD-A3SJ,126941,0.0
TCGA-FD-A3SJ,13342,0.0
TCGA-HT-7884,5394,0.0
TCGA-S9-A7QY,5394,0.0
TCGA-SC-A6LM,10339178,0.0
TCGA-SC-A6LM,6442177,0.0
TCGA-SC-A6LM,60750,0.0
TCGA-SC-A6LM,135410875,0.0
TCGA-SC-A6LM,5311497,0.0
TCGA-BH-A5IZ,2907,1.0
TCGA-BH-A5IZ,148124,1.0
TCGA-BH-A5IZ,31703,1.0
TCGA-XF-A9SZ,5460033,1.0
TCGA-XF-A9SZ,60750,1.0
TCGA-92-8063,10339178,1.0
TCGA-HZ-A49H,60750,1.0
TCGA-55-A48Y,10339178,1.0
TCGA-55-A48Y,135410875,1.0
TCGA-DH-A7UV,5394,0.0
TCGA-VQ-A928,3385,0.0
TCGA-OU-A5PI,10339178,0.0
TCGA-OU-A5PI,5460033,0.0
TCGA-OU-A5PI,31703,0.0
TCGA-OU-A5PI,36462,0.0
TCGA-OU-A5PI,4211,0.0
TCGA-OU-A5PI,29327,0.0
TCGA-YU-A912,5360373,1.0
TCGA-50-5051,10339178,1.0
TCGA-50-5051,36314,1.0
TCGA-BR-8590,36462,1.0
TCGA-BR-8590,3385,1.0
TCGA-BR-8590,135403648,1.0
TCGA-IB-7644,60750,0.0
TCGA-XF-A9SX,60750,0.0
TCGA-XF-A9SX,23939,0.0
TCGA-KT-A7W1,5394,0.0
TCGA-2G-AAGN,5360373,1.0
TCGA-2G-AAGN,5460033,1.0
TCGA-2G-AAGN,36462,1.0
TCGA-GN-A4U9,6450551,0.0
